Quarter,Series,Measure,Inflation adjustment,Seasonality adjustment,Industry,Industry Code,Value,Value Unit,Value Label,Null Reason,Metadata 1
2012 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",13800.6,nzd,NZD millions (September 2010 quarter prices),
2013 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",13956.6,nzd,NZD millions (September 2010 quarter prices),
2013 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",14153.5,nzd,NZD millions (September 2010 quarter prices),
2013 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",14244.9,nzd,NZD millions (September 2010 quarter prices),
2013 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",14340.3,nzd,NZD millions (September 2010 quarter prices),
2014 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",14429.5,nzd,NZD millions (September 2010 quarter prices),
2014 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",14658.1,nzd,NZD millions (September 2010 quarter prices),
2014 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",14877,nzd,NZD millions (September 2010 quarter prices),
2014 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",15208.2,nzd,NZD millions (September 2010 quarter prices),
2015 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",15392.6,nzd,NZD millions (September 2010 quarter prices),
2015 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",15530.1,nzd,NZD millions (September 2010 quarter prices),
2015 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",15653.2,nzd,NZD millions (September 2010 quarter prices),
2015 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",15895.1,nzd,NZD millions (September 2010 quarter prices),
2016 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",16138.2,nzd,NZD millions (September 2010 quarter prices),
2016 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",16432.7,nzd,NZD millions (September 2010 quarter prices),
2016 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",16600.3,nzd,NZD millions (September 2010 quarter prices),
2016 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",16819.9,nzd,NZD millions (September 2010 quarter prices),
2017 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",17048.9,nzd,NZD millions (September 2010 quarter prices),
2017 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",17296.3,nzd,NZD millions (September 2010 quarter prices),
2017 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",17510.1,nzd,NZD millions (September 2010 quarter prices),,Revised
2017 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",17630.4,nzd,NZD millions (September 2010 quarter prices),,Revised
2018 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",17904.4,nzd,NZD millions (September 2010 quarter prices),,Revised
2018 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",18015.7,nzd,NZD millions (September 2010 quarter prices),,Revised
2018 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",18228.1,nzd,NZD millions (September 2010 quarter prices),,Revised
2018 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",18415.5,nzd,NZD millions (September 2010 quarter prices),,Revised
2019 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",18606.5,nzd,NZD millions (September 2010 quarter prices),,Revised
2019 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",18753,nzd,NZD millions (September 2010 quarter prices),,Revised
2019 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",19032.2,nzd,NZD millions (September 2010 quarter prices),,Revised
2019 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",19112.8,nzd,NZD millions (September 2010 quarter prices),,Revised
2020 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",19160.6,nzd,NZD millions (September 2010 quarter prices),,Revised
2020 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",19046.6,nzd,NZD millions (September 2010 quarter prices),,Revised
2020 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",19758.2,nzd,NZD millions (September 2010 quarter prices),,Revised
2020 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",20090.2,nzd,NZD millions (September 2010 quarter prices),,Revised
2021 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",20743.9,nzd,NZD millions (September 2010 quarter prices),,Revised
2021 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",21013.2,nzd,NZD millions (September 2010 quarter prices),,Revised
2021 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",21191.8,nzd,NZD millions (September 2010 quarter prices),,Revised
2021 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",21229.8,nzd,NZD millions (September 2010 quarter prices),,Revised
2002 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",3163.3,nzd,NZD millions (current prices),
2022 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",21518.4,nzd,NZD millions (September 2010 quarter prices),,Revised
2022 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",21336.1,nzd,NZD millions (September 2010 quarter prices),,Revised
2022 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",20523.8,nzd,NZD millions (September 2010 quarter prices),,Revised
2022 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",20328.9,nzd,NZD millions (September 2010 quarter prices),,Revised
2023 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",20136.4,nzd,NZD millions (September 2010 quarter prices),,Revised
2023 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",20084,nzd,NZD millions (September 2010 quarter prices),,Revised
2023 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",19990.7,nzd,NZD millions (September 2010 quarter prices),,Revised
2023 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",19863.2,nzd,NZD millions (September 2010 quarter prices),,Revised
2024 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",19739.4,nzd,NZD millions (September 2010 quarter prices),,Revised
2024 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",19612.9,nzd,NZD millions (September 2010 quarter prices),,Revised
2024 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",19559.5,nzd,NZD millions (September 2010 quarter prices),,Revised
2024 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",19707.3,nzd,NZD millions (September 2010 quarter prices),,Revised
2025 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Sales (operating income),"Deflated, at September 2010 quarter prices",Trend,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",19884.8,nzd,NZD millions (September 2010 quarter prices),
1995 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2449,nzd,NZD millions (current prices),
1995 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2583.4,nzd,NZD millions (current prices),
1996 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2583.9,nzd,NZD millions (current prices),
1996 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2498.6,nzd,NZD millions (current prices),
1996 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2480.8,nzd,NZD millions (current prices),
1996 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2529.4,nzd,NZD millions (current prices),
1997 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2474.5,nzd,NZD millions (current prices),
1997 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2471.9,nzd,NZD millions (current prices),
1997 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2520.4,nzd,NZD millions (current prices),
1997 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2542,nzd,NZD millions (current prices),
1998 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2537.6,nzd,NZD millions (current prices),
1998 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2486.9,nzd,NZD millions (current prices),
1998 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2522.2,nzd,NZD millions (current prices),
1998 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2626.8,nzd,NZD millions (current prices),
1999 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2620.7,nzd,NZD millions (current prices),
1999 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2606.2,nzd,NZD millions (current prices),
1999 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2634.5,nzd,NZD millions (current prices),
1999 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2787.7,nzd,NZD millions (current prices),
2000 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2740.1,nzd,NZD millions (current prices),
2000 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2728.8,nzd,NZD millions (current prices),
2000 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2846.3,nzd,NZD millions (current prices),
2000 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2896.2,nzd,NZD millions (current prices),
2001 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2910.8,nzd,NZD millions (current prices),
2001 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2885.8,nzd,NZD millions (current prices),
2001 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",2922.9,nzd,NZD millions (current prices),
2002 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",3290.5,nzd,NZD millions (current prices),
2003 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",3237.9,nzd,NZD millions (current prices),
2003 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",3198.1,nzd,NZD millions (current prices),
2003 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",3279.8,nzd,NZD millions (current prices),
2003 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",3465.2,nzd,NZD millions (current prices),
2004 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",3465.3,nzd,NZD millions (current prices),
2004 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",3532.5,nzd,NZD millions (current prices),
2004 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",3674.9,nzd,NZD millions (current prices),
2004 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",3876.2,nzd,NZD millions (current prices),
2005 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",3742.6,nzd,NZD millions (current prices),
2005 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",3868.8,nzd,NZD millions (current prices),
2005 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",3914.3,nzd,NZD millions (current prices),
2005 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4085.8,nzd,NZD millions (current prices),
2006 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",3955.9,nzd,NZD millions (current prices),
2006 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4062.6,nzd,NZD millions (current prices),
2006 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4131.1,nzd,NZD millions (current prices),
2006 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4455.9,nzd,NZD millions (current prices),
2007 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4324.2,nzd,NZD millions (current prices),
2007 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4366.5,nzd,NZD millions (current prices),
2007 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4189.9,nzd,NZD millions (current prices),
2007 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4397.8,nzd,NZD millions (current prices),
2008 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4305.9,nzd,NZD millions (current prices),
2008 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4240,nzd,NZD millions (current prices),
2008 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4363.9,nzd,NZD millions (current prices),
2008 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4526.5,nzd,NZD millions (current prices),
2009 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4283.5,nzd,NZD millions (current prices),
2009 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4285.9,nzd,NZD millions (current prices),
2009 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4392.6,nzd,NZD millions (current prices),
2009 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4530.4,nzd,NZD millions (current prices),
2010 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4476.6,nzd,NZD millions (current prices),
2010 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4416.8,nzd,NZD millions (current prices),
2010 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4525.5,nzd,NZD millions (current prices),
2010 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4807.3,nzd,NZD millions (current prices),
2011 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4549.4,nzd,NZD millions (current prices),
2011 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4469.6,nzd,NZD millions (current prices),
2011 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4662.5,nzd,NZD millions (current prices),
2011 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4797.2,nzd,NZD millions (current prices),
2012 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4694.6,nzd,NZD millions (current prices),
2012 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4692.7,nzd,NZD millions (current prices),
2012 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4817.5,nzd,NZD millions (current prices),
2012 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4929.6,nzd,NZD millions (current prices),
2013 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4876.8,nzd,NZD millions (current prices),
2013 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4709.4,nzd,NZD millions (current prices),
2013 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4865.8,nzd,NZD millions (current prices),
2013 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",5038.6,nzd,NZD millions (current prices),
2014 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4961.4,nzd,NZD millions (current prices),
2014 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",4949.8,nzd,NZD millions (current prices),
2014 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",5108.8,nzd,NZD millions (current prices),
2014 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",5225.9,nzd,NZD millions (current prices),
2015 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",5180,nzd,NZD millions (current prices),
2015 Q2,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",5041.7,nzd,NZD millions (current prices),
2015 Q3,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",5340.4,nzd,NZD millions (current prices),
2015 Q4,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",5481.9,nzd,NZD millions (current prices),
2016 Q1,"Sales and stocks by industry, in current and constant prices (SAFC)",Total stocks,Current,Actual,"Core retail trade, accommodation and food services","G41,G42,G43,H44,H45",5345.1,nzd,NZD millions (current prices),
